filename,ground_truth,prediction,ground_truth_normalized,prediction_normalized,wer,cer,length_ground_truth,length_prediction
0012_000270.wav,"chew leaves quickly, said rabbit.",chew leaves quickly said rabbit,chew leaves quickly said rabbit,chew leaves quickly said rabbit,0.0,0.0,5,5
0012_000271.wav,i say i will be emperor.,i say i will be emperor,i say i will be emperor,i say i will be emperor,0.0,0.0,6,6
0012_000272.wav,no admittance except on party business.,no admittance except on party business,no admittance except on party business,no admittance except on party business,0.0,0.0,6,6
0012_000273.wav,i'd just as soon swim your way as others do.,i'd just as soon swim your way as others do,id just as soon swim your way as others do,id just as soon swim your way as others do,0.0,0.0,10,10
0012_000274.wav,because he was a man with infinite resource and sagacity.,because he was a man with infinite resource and sagacity,because he was a man with infinite resource and sagacity,because he was a man with infinite resource and sagacity,0.0,0.0,10,10
0012_000275.wav,you shouldn't have pricked him with your horn.,you shouldn't have pricked him with your horn,you shouldnt have pricked him with your horn,you shouldnt have pricked him with your horn,0.0,0.0,8,8
0012_000276.wav,can your name be more hilarious?,can your name be more hilarious,can your name be more hilarious,can your name be more hilarious,0.0,0.0,6,6
0012_000277.wav,the end part is fish mouth.,the end part is fishmouth,the end part is fish mouth,the end part is fishmouth,0.3333333333333333,0.038461538461538464,6,5
0012_000278.wav,i know you .,i know you,i know you,i know you,0.0,0.0,3,3
0012_000279.wav,these words behind the ears is nonsense.,these words behind the ears is nonsense,these words behind the ears is nonsense,these words behind the ears is nonsense,0.0,0.0,7,7
0012_000280.wav,your path now goes south.,your path now goes south,your path now goes south,your path now goes south,0.0,0.0,5,5
0012_000281.wav,he could not help doing so.,he could not help doing so,he could not help doing so,he could not help doing so,0.0,0.0,6,6
0012_000282.wav,alice i won't forget it again.,alice i won't forget it again,alice i wont forget it again,alice i wont forget it again,0.0,0.0,6,6
0012_000283.wav,they had been named tom and jerry.,they had been named tom and jerry,they had been named tom and jerry,they had been named tom and jerry,0.0,0.0,7,7
0012_000284.wav,"chapter eighteen, the return journey.",chapter eighteen the return journey,chapter eighteen the return journey,chapter eighteen the return journey,0.0,0.0,5,5
0012_000285.wav,"the straw, charcoal and the pea.",the straw charcoal and the p,the straw charcoal and the pea,the straw charcoal and the p,0.16666666666666666,0.06666666666666667,6,6
0012_000286.wav,"one two three, where is your breakfast.",one two three where is your breakfast,one two three where is your breakfast,one two three where is your breakfast,0.0,0.0,7,7
0012_000287.wav,a voice said: come in.,a voice said come in,a voice said come in,a voice said come in,0.0,0.0,5,5
0012_000288.wav,she has felt shy of it.,she has felt shy of it,she has felt shy of it,she has felt shy of it,0.0,0.0,6,6
0012_000289.wav,"no, said piggy carelessly.",no said piggy carelessly,no said piggy carelessly,no said piggy carelessly,0.0,0.0,4,4
0012_000290.wav,there goes the shawl again!,there goes the shawl again,there goes the shawl again,there goes the shawl again,0.0,0.0,5,5
0012_000291.wav,the end of february fourteenth.,the end of february fourteenth,the end of february fourteenth,the end of february fourteenth,0.0,0.0,5,5
0012_000292.wav,she has a high voice.,she has a high voice,she has a high voice,she has a high voice,0.0,0.0,5,5
0012_000293.wav,he is old fashioned but he is the best of men.,he is old fashioned but he is the best of men,he is old fashioned but he is the best of men,he is old fashioned but he is the best of men,0.0,0.0,11,11
0012_000294.wav,now i understand.,now i understand,now i understand,now i understand,0.0,0.0,3,3
0012_000295.wav,i know how to obey orders.,i know how to obey orders,i know how to obey orders,i know how to obey orders,0.0,0.0,6,6
0012_000296.wav,you woke me up!,you woke me up,you woke me up,you woke me up,0.0,0.0,4,4
0012_000297.wav,how tom and jerry went to visit mister sam.,how tom and jerry went to visit mister sam,how tom and jerry went to visit mister sam,how tom and jerry went to visit mister sam,0.0,0.0,9,9
0012_000298.wav,she come back to the valley.,she come back to the valley,she come back to the valley,she come back to the valley,0.0,0.0,6,6
0012_000299.wav,his hope will cheat him.,his hope will cheat him,his hope will cheat him,his hope will cheat him,0.0,0.0,5,5
0012_000300.wav,six was half way down the room.,six was halfway down the room,six was half way down the room,six was halfway down the room,0.2857142857142857,0.03333333333333333,7,6
0012_000301.wav,i'm sure your friends can wait!,i'm sure your friends can wait,im sure your friends can wait,im sure your friends can wait,0.0,0.0,6,6
0012_000302.wav,five hundred and one million right?,five hundred and one million right,five hundred and one million right,five hundred and one million right,0.0,0.0,6,6
0012_000303.wav,i am loath to see him go.,i'm loathed to see him go,i am loath to see him go,im loathed to see him go,0.42857142857142855,0.16666666666666666,7,6
0012_000304.wav,how do you like you dirty bird!,how do you like you dirty bird,how do you like you dirty bird,how do you like you dirty bird,0.0,0.0,7,7
0012_000305.wav,the fisherman and his wife see george every day.,the fisherman and his wife se george every day,the fisherman and his wife see george every day,the fisherman and his wife se george every day,0.1111111111111111,0.02127659574468085,9,9
0012_000306.wav,please invite tom if there is not requires.,please invite tom if there is not requires,please invite tom if there is not requires,please invite tom if there is not requires,0.0,0.0,8,8
0012_000307.wav,i owe them five hundred dollars.,i owe them five hundred dollars,i owe them five hundred dollars,i owe them five hundred dollars,0.0,0.0,6,6
0012_000308.wav,perhaps you think that is a queer title for this chapter.,perhaps you think that is a queer title for this chapter,perhaps you think that is a queer title for this chapter,perhaps you think that is a queer title for this chapter,0.0,0.0,11,11
0012_000309.wav,"he owed mister lawson, i can't tell you how.",he owed mister lawson i can't tell you how,he owed mister lawson i cant tell you how,he owed mister lawson i cant tell you how,0.0,0.0,9,9
0012_000310.wav,why it is just like the round egg which sounds thin.,why it is just like the round egg which sounds thin,why it is just like the round egg which sounds thin,why it is just like the round egg which sounds thin,0.0,0.0,11,11
0012_000311.wav,i am safe back again.,i am safe back again,i am safe back again,i am safe back again,0.0,0.0,5,5
0012_000312.wav,father has yellow eyes.,father has yellow eyes,father has yellow eyes,father has yellow eyes,0.0,0.0,4,4
0012_000313.wav,give me a fine fat goose.,give me a fine fat goose,give me a fine fat goose,give me a fine fat goose,0.0,0.0,6,6
0012_000314.wav,bob goes to a new school.,bob goes to a new school,bob goes to a new school,bob goes to a new school,0.0,0.0,6,6
0012_000315.wav,it's to say how do you do with tom's answer.,it's to say how do you do with tom's answer,its to say how do you do with toms answer,its to say how do you do with toms answer,0.0,0.0,10,10
0012_000316.wav,a thief in the night.,a thief in the night,a thief in the night,a thief in the night,0.0,0.0,5,5
0012_000317.wav,at length they came to a sharp bend.,at length they came to a sharp bend,at length they came to a sharp bend,at length they came to a sharp bend,0.0,0.0,8,8
0012_000318.wav,the name of the song is called haddocks.,the name of the song is called haddocks,the name of the song is called haddocks,the name of the song is called haddocks,0.0,0.0,8,8
0012_000319.wav,how could i dig burrows with short toe nails?,how could i dig burrows with short townails,how could i dig burrows with short toe nails,how could i dig burrows with short townails,0.2222222222222222,0.045454545454545456,9,8
0012_000320.wav,goat billy asked the old chinese guy.,goat billy asked the old chinese guy,goat billy asked the old chinese guy,goat billy asked the old chinese guy,0.0,0.0,7,7
0012_000321.wav,called out the cloud.,called out the cloud,called out the cloud,called out the cloud,0.0,0.0,4,4
0012_000322.wav,a special pot too.,a special pot too,a special pot too,a special pot too,0.0,0.0,4,4
0012_000323.wav,why did i wake up!,why did i wake up,why did i wake up,why did i wake up,0.0,0.0,5,5
0012_000324.wav,and she caught at the brooch.,and she caught at the brooch,and she caught at the brooch,and she caught at the brooch,0.0,0.0,6,6
0012_000325.wav,she has no place for hot peper .,she has no place for hot pepper,she has no place for hot peper,she has no place for hot pepper,0.14285714285714285,0.03333333333333333,7,7
0012_000326.wav,they are made of wood.,they are made of wood,they are made of wood,they are made of wood,0.0,0.0,5,5
0012_000327.wav,it's part of my secret.,it's part of my secret,its part of my secret,its part of my secret,0.0,0.0,5,5
0012_000328.wav,it would be a hard choice.,it would be a hard choice,it would be a hard choice,it would be a hard choice,0.0,0.0,6,6
0012_000329.wav,and his heart wagged with joy like a lamb's tail.,and his heart wagged with joy like a lamb's tail,and his heart wagged with joy like a lambs tail,and his heart wagged with joy like a lambs tail,0.0,0.0,10,10
0012_000330.wav,she keeps saying i'm hers.,she keeps saying i'm hers,she keeps saying im hers,she keeps saying im hers,0.0,0.0,5,5
0012_000331.wav,she'll be feverish after so much thinking.,she'll be feverish after so much thinking,shell be feverish after so much thinking,shell be feverish after so much thinking,0.0,0.0,7,7
0012_000332.wav,where are you going?,where are you going,where are you going,where are you going,0.0,0.0,4,4
0012_000333.wav,you gain for nothing girl!,you gained for nothing girl,you gain for nothing girl,you gained for nothing girl,0.2,0.08,5,5
0012_000334.wav,"another one, ten thousand dollars.",another one ten thousand dollars,another one ten thousand dollars,another one ten thousand dollars,0.0,0.0,5,5
0012_000335.wav,but things haven't change yet.,but things haven't change yet,but things havent change yet,but things havent change yet,0.0,0.0,5,5
0012_000336.wav,over them swooped the eagles.,over them swooped the eagles,over them swooped the eagles,over them swooped the eagles,0.0,0.0,5,5
0012_000337.wav,but mom i'm not certain about.,but mam i'm not certain about,but mom im not certain about,but mam im not certain about,0.16666666666666666,0.03571428571428571,6,6
0012_000338.wav,paul's teeth ached because of lemon.,paul's teeth ached because of lemon,pauls teeth ached because of lemon,pauls teeth ached because of lemon,0.0,0.0,6,6
0012_000339.wav,"and be with you,tom!",and be with you tom,and be with youtom,and be with you tom,0.5,0.05555555555555555,4,5
0012_000340.wav,so tom saw night as it were broad daylight.,so tom saw knight as it were broad daylight,so tom saw night as it were broad daylight,so tom saw knight as it were broad daylight,0.1111111111111111,0.023809523809523808,9,9
0012_000341.wav,"enough,you a foolish chatter.",enough you a foolish chatter,enoughyou a foolish chatter,enough you a foolish chatter,0.5,0.037037037037037035,4,5
0012_000342.wav,why should i purchase my own?,why should i purchase my own,why should i purchase my own,why should i purchase my own,0.0,0.0,6,6
0012_000343.wav,and what does it mean?,and what does it mean,and what does it mean,and what does it mean,0.0,0.0,5,5
0012_000344.wav,"lucy, a clever farmer.",lucy a clever farmer,lucy a clever farmer,lucy a clever farmer,0.0,0.0,4,4
0012_000345.wav,a whirring noise was heard.,a wirring noise was heard,a whirring noise was heard,a wirring noise was heard,0.2,0.038461538461538464,5,5
0012_000346.wav,i am going to back home.,i am going to back home,i am going to back home,i am going to back home,0.0,0.0,6,6
0012_000347.wav,what are you waiting for? man.,what are you waiting for man,what are you waiting for man,what are you waiting for man,0.0,0.0,6,6
0012_000348.wav,"dear customer,welcome to our ship.",dear customer welcome to our ship,dear customerwelcome to our ship,dear customer welcome to our ship,0.4,0.03125,5,6
0012_000349.wav,what do you think of this question?,what do you think of this question,what do you think of this question,what do you think of this question,0.0,0.0,7,7
